id,title,region,sub_region,area,location,room,hall,toilet,brand,time,layer,floor,price,tenancy,tag
170,近13号地铁线，两房朝南，生活配套齐、家电齐,普陀,长征,65.0,南,2,1,1,链家,13天前发布,中楼层,6,5000.0,元/月,近地铁
171,建银曙光小区2室2厅6800元,闸北,大宁,97.0,南,2,2,1,链家,4天前发布,高楼层,20,6800.0,元/月,近地铁_新上
172,世纪大道的好房子+一室一厅+近地铁+拎包入住,浦东,陆家嘴,37.0,南,1,1,1,链家,5天前发布,中楼层,5,3500.0,元/月,近地铁_新上_随时看房
173,房子可做商铺使用，近地铁6号线东明路站。,浦东,三林,85.0,南,2,2,1,链家,5天前发布,低楼层,6,6000.0,元/月,近地铁_新上
174,宝地东花园3室2厅17000元,杨浦,周家嘴路,181.0,南,3,2,2,链家,6天前发布,中楼层,27,17000.0,元/月,近地铁_新上
175,怡田小区2室1厅2300元,青浦,夏阳,57.0,南,2,1,1,链家,6天前发布,高楼层,6,2300.0,元/月,近地铁_新上
176,瑞虹新城二期精装二房楼下4号线地铁有密码看房方便,虹口,临平路,94.0,南,2,2,1,链家,7天前发布,中楼层,37,12600.0,元/月,近地铁
177,御翠豪庭3室2厅32000元,长宁,古北,167.0,南北,3,2,2,链家,7天前发布,高楼层,27,32000.0,元/月,近地铁
178,泰宸苑2室2厅7000元,普陀,长征,87.0,南,2,2,1,链家,7天前发布,低楼层,7,7000.0,元/月,近地铁_随时看房
179,整租·精装修，拿包入住，干净透亮。,普陀,中远两湾城,63.0,南,1,2,1,链家,9天前发布,高楼层,32,6900.0,元/月,近地铁_精装
180,车站新村(普陀)1室1厅3500元,普陀,真如,35.0,南,1,1,1,链家,10天前发布,高楼层,6,3500.0,元/月,近地铁_随时看房
181,岚皋大楼2室1厅6300元,普陀,光新,67.0,南,2,1,1,链家,10天前发布,高楼层,24,6300.0,元/月,近地铁
182,好嗨哟！新出两房，南北通透，装修保养好，拎包入住！,浦东,联洋,115.0,南,2,2,2,链家,11天前发布,中楼层,16,12000.0,元/月,近地铁_精装
183,源深品质小区，精装修，家电家具齐，拎包入住,浦东,源深,145.0,南,3,2,2,链家,11天前发布,中楼层,22,15500.0,元/月,近地铁
184,整租·近1011号线交大站、看房方便、业主诚租,长宁,新华路,71.0,西南,2,1,1,链家,12天前发布,中楼层,29,6000.0,元/月,近地铁
185,整租·静安枫景大四房正派会所免费试用闹中静巷,静安,江宁路,154.0,南,4,2,2,链家,12天前发布,高楼层,38,24000.0,元/月,近地铁_精装_双卫生间
186,整租·九号桂林路站最近小区电梯精装大一房看房方便,徐汇,田林,61.0,东,1,1,1,链家,19天前发布,低楼层,20,6300.0,元/月,近地铁_精装
187,东淮海公寓3室2厅18000元,黄浦,豫园,125.0,南,3,2,2,链家,20天前发布,中楼层,33,18000.0,元/月,近地铁
188,竹园小区(嘉定)2室1厅3200元,嘉定,菊园新区,79.0,南北,2,1,1,链家,21天前发布,中楼层,6,3200.0,元/月,近地铁_随时看房
189,上海滩花园高区两房户型方正业主精装修,黄浦,黄浦滨江,109.0,南,2,2,2,链家,23天前发布,高楼层,32,16000.0,元/月,近地铁_随时看房
190,浦东南路2141弄4室1厅10000元,浦东,塘桥,64.0,南北,4,1,1,链家,25天前发布,低楼层,6,10000.0,元/月,近地铁
191,龙湖郦城2室2厅5000元,嘉定,嘉定新城,97.0,南北,2,2,1,链家,26天前发布,低楼层,27,5000.0,元/月,近地铁
192,由由五村近地铁楼层佳交通便利配套齐*拎包入住,浦东,北蔡,49.0,南,2,1,1,链家,27天前发布,高楼层,6,4200.0,元/月,近地铁
193,整租·南京东路两房，地段优越，配套齐*，交通便利.,黄浦,南京东路,98.0,南,2,2,1,链家,14天前发布,中楼层,16,14000.0,元/月,近地铁_精装_随时看房
194,整租·精装一室+功能齐备+交通便利+绿地,徐汇,徐家汇,26.0,北,1,1,1,链家,22天前发布,中楼层,5,3900.0,元/月,近地铁_精装_随时看房
195,甘泉三村2室1厅4200元,普陀,甘泉宜川,58.0,南,2,1,1,链家,1个月前发布,低楼层,6,4200.0,元/月,近地铁_随时看房
196,精装一室一厅，房东自住装修，采光通风好,浦东,潍坊,36.0,南,1,1,1,链家,今天发布,低楼层,6,4600.0,元/月,近地铁_新上_随时看房
197,申汉小区3室3厅7500元,普陀,长风,132.0,南北,3,3,1,链家,2天前发布,高楼层,31,7500.0,元/月,近地铁_新上_随时看房
198,上南三村1室0厅3700元,浦东,世博,32.0,南,1,0,1,链家,5天前发布,高楼层,6,3700.0,元/月,近地铁_新上_随时看房
199,鞍山四村第三小区2室1厅4200元,杨浦,鞍山,40.0,南,2,1,1,链家,6天前发布,中楼层,5,4200.0,元/月,近地铁_新上_随时看房
200,云舫小区2室1厅6500元,虹口,北外滩,74.0,南,2,1,1,链家,8天前发布,低楼层,18,6500.0,元/月,近地铁_随时看房
201,通河一村2室1厅3500元,宝山,张庙,70.0,东西,2,1,1,链家,11天前发布,中楼层,13,3500.0,元/月,近地铁_随时看房
202,：4+6蓝村路精装电梯一室看房方便,浦东,塘桥,69.0,南,1,1,1,链家,14天前发布,高楼层,28,5300.0,元/月,近地铁_随时看房
203,整租·永新花苑3居室18800,徐汇,徐家汇,175.0,南,3,2,2,门店优选,16天前发布,低楼层,34,18800.0,元/月,近地铁_双卫生间_随时看房
204,整租·康健路120弄1居室4250,徐汇,康健,37.0,南北,1,1,1,门店优选,25天前发布,中楼层,6,4250.0,元/月,近地铁_精装_随时看房
205,整租·花苑村丁香园2居室4800,徐汇,康健,67.0,南,2,1,1,门店优选,1个月前发布,高楼层,6,4800.0,元/月,近地铁_精装_随时看房
206,整租·永新花苑3居室16800,徐汇,徐家汇,149.0,南,3,2,2,门店优选,1个月前发布,高楼层,31,16800.0,元/月,近地铁_精装_双卫生间_随时看房
207,整租·康宁坊2居室4000,徐汇,康健,57.0,南北,2,1,1,门店优选,1个月前发布,高楼层,6,4000.0,元/月,近地铁_随时看房
208,长风三村2室2厅5200元,普陀,长风,54.0,南,2,2,1,链家,3天前发布,低楼层,6,5200.0,元/月,近地铁_新上
209,整租·诚意出租精装看房随时诚意诚意寻找有缘人,长宁,虹桥,30.0,南,1,1,1,链家,13天前发布,中楼层,6,4000.0,元/月,近地铁_随时看房
210,整租·479号线精装电梯2房+体育场+美罗城港汇+徐家汇公园,徐汇,徐家汇,65.0,南,2,2,1,链家,4天前发布,低楼层,13,10800.0,元/月,近地铁_精装_新上
211,整租·圣天地公寓，一室一厅，简约装修，单身情侣宜居,普陀,长寿路,50.0,西南,1,1,1,链家,5天前发布,低楼层,23,5800.0,元/月,近地铁_精装_新上
212,整租·金丰新村+双南户型+近地铁+诚心出租+看房方便+拎包住,嘉定,丰庄,74.0,南,2,1,1,链家,5天前发布,高楼层,6,4600.0,元/月,近地铁_精装_新上
213,桃林一朝南一房近地铁9号线精装修拎包入住,浦东,源深,50.0,南,1,1,1,链家,6天前发布,高楼层,7,5200.0,元/月,近地铁_新上
214,整租·10号线+浅色系精装修+业主新买进+视野景观好+居住舒适,黄浦,豫园,145.0,南北,3,2,2,链家,6天前发布,低楼层,23,16500.0,元/月,近地铁_精装_双卫生间_新上_随时看房
215,馨佳园(韶山路245弄)2室2厅3300元,宝山,顾村,96.0,南,2,2,1,链家,7天前发布,中楼层,11,3300.0,元/月,近地铁_随时看房
216,保德路1010弄1室1厅3500元,闸北,彭浦,45.0,南,1,1,1,链家,7天前发布,中楼层,5,3500.0,元/月,近地铁
217,整租·江宁路繁华路段+私密性好的复式+朝南大窗采光好复式,静安,江宁路,49.0,南,2,1,1,链家,7天前发布,中楼层,26,11000.0,元/月,近地铁_精装_随时看房
218,水岸秀苑2室2厅5000元,嘉定,江桥,85.0,南北,2,2,1,链家,9天前发布,高楼层,6,5000.0,元/月,近地铁
219,国伟路58弄2室1厅3500元,杨浦,中原,44.0,南,2,1,1,链家,10天前发布,中楼层,6,3500.0,元/月,近地铁_随时看房
220,香溢花城(住宅)2室2厅11500元,普陀,光新,110.0,南,2,2,1,链家,10天前发布,中楼层,8,11500.0,元/月,近地铁_随时看房
221,地铁口的精装双南两房，金桥公园，周末逛公园看电影,浦东,金桥,52.0,南,2,1,1,链家,11天前发布,中楼层,6,4000.0,元/月,近地铁
222,金轩大邸2室1厅8500元,虹口,临平路,95.0,南,2,1,1,链家,11天前发布,高楼层,31,8500.0,元/月,近地铁_随时看房
223,整租·镇宁路精装大3房，*南*明，近静安寺江.五，看房方便,长宁,镇宁路,148.0,西南,3,2,2,链家,12天前发布,中楼层,36,23900.0,元/月,近地铁_精装_双卫生间
224,整租·精装修南北通三房+品牌家具家电+有会所+诚意出租,静安,江宁路,155.0,南北,3,2,2,链家,12天前发布,低楼层,35,20000.0,元/月,近地铁_精装_双卫生间
225,交通便利，精装修，拎包入住，家具家电齐qu,浦东,外高桥,97.0,南,2,2,1,链家,19天前发布,低楼层,14,5800.0,元/月,近地铁
226,新凯一期2室2厅4000元,松江,泗泾,79.0,南,2,2,1,链家,20天前发布,高楼层,6,4000.0,元/月,近地铁
227,"整租·南北通透三房,精装修,适合居家客户,温馨感觉,拎包入住",长宁,新华路,124.0,南,3,2,2,链家,21天前发布,高楼层,15,12000.0,元/月,近地铁_精装_双卫生间
228,整租·中山公园品质小区种了好多树位置楼层好采光无遮挡,长宁,中山公园,132.0,南,3,2,2,链家,23天前发布,中楼层,11,13800.0,元/月,近地铁_精装_双卫生间
229,地铁十号线*电梯精装一房拎包入住享受惬意生活,闵行,金汇,32.0,西,1,1,1,链家,25天前发布,中楼层,6,3300.0,元/月,近地铁_随时看房
230,龙盛佳苑2室1厅6000元,闸北,阳城,60.0,南,2,1,1,链家,26天前发布,低楼层,15,6000.0,元/月,近地铁_随时看房
231,整租·西雅图精装修两房，南北通户型正，看房提前约即可,徐汇,龙华,120.0,南,2,2,2,链家,27天前发布,低楼层,26,11000.0,元/月,近地铁_精装_双卫生间
232,石岚二村2室0厅5500元,普陀,真如,54.0,南,2,0,1,链家,14天前发布,高楼层,7,5500.0,元/月,近地铁_随时看房
233,精致三房两厅两卫+精致装修+拎包入住,徐汇,龙华,128.0,南北,3,2,2,链家,22天前发布,中楼层,24,9500.0,元/月,近地铁_随时看房
234,整租·黄浦区近滨江，电梯房，一室户江景房,黄浦,打浦桥,38.0,南,1,1,1,链家,1个月前发布,中楼层,20,5200.0,元/月,近地铁_随时看房
235,精装修近2号线娄山关路拎包入住配套成熟采光无遮档,长宁,中山公园,71.0,南,1,1,1,链家,今天发布,高楼层,24,10100.0,元/月,近地铁_新上_随时看房
236,虹日小区1室1厅5800元,长宁,虹桥,39.0,南,1,1,1,链家,2天前发布,高楼层,6,5800.0,元/月,近地铁_新上_随时看房
237,宝华城市晶典3室1厅17000元,普陀,长寿路,150.0,南北,3,1,2,链家,4天前发布,中楼层,28,17000.0,元/月,近地铁_新上_随时看房
238,永泰街43弄2室1厅6000元,黄浦,董家渡,37.0,南,2,1,1,链家,6天前发布,中楼层,7,6000.0,元/月,近地铁_新上_随时看房
239,一南一北两房，地铁4号线300米。巴黎春天就在小区前面,浦东,塘桥,57.0,南,2,1,1,链家,8天前发布,中楼层,6,6000.0,元/月,近地铁_随时看房
240,银都一村2室1厅3600元,闸北,彭浦,35.0,南,2,1,1,链家,11天前发布,高楼层,6,3600.0,元/月,近地铁_随时看房
241,整租·蓝朝部落，精装一居室，环境优美，交通便利！,静安,曹家渡,33.0,北,1,0,1,链家,14天前发布,高楼层,31,4300.0,元/月,近地铁_随时看房
242,整租·东航公寓3居室9300,徐汇,徐家汇,95.0,南,3,2,1,门店优选,7天前发布,中楼层,24,9300.0,元/月,近地铁_精装_随时看房
243,整租·寿昌坊2居室5200,徐汇,康健,56.0,南,2,1,1,门店优选,27天前发布,高楼层,6,5200.0,元/月,近地铁_精装_随时看房
244,整租·薛家宅小区3居室7500,徐汇,康健,96.0,南北,3,1,1,门店优选,1个月前发布,低楼层,7,7500.0,元/月,随时看房
245,整租·桂林苑2居室7450,徐汇,漕河泾,86.0,南,2,2,1,门店优选,27天前发布,低楼层,6,7450.0,元/月,近地铁_精装_随时看房
246,整租·明华苑3居室11500,徐汇,徐家汇,133.0,南,3,2,2,门店优选,1个月前发布,中楼层,17,11500.0,元/月,近地铁_双卫生间_随时看房
247,整租·9号线地铁站口，上海外国语大学，人民医院，交通要道,松江,松江大学城,65.0,南,1,1,1,链家,3天前发布,低楼层,18,3200.0,元/月,近地铁_新上_随时看房
248,整租·静安公寓，简装一房，带电梯，价格美丽,闵行,静安新城,57.0,南,1,1,1,链家,13天前发布,低楼层,24,4600.0,元/月,近地铁
249,林绿家园1室1厅4800元,杨浦,五角场,40.0,南,1,1,1,链家,4天前发布,高楼层,4,4800.0,元/月,近地铁_新上
250,整租·近地铁一三号线，房型正气，诚心出租，价格可谈,徐汇,上海南站,83.0,南北,2,2,1,链家,5天前发布,中楼层,6,6800.0,元/月,近地铁_新上
251,管弄四街坊1室1厅4300元,普陀,光新,42.0,南,1,1,1,链家,5天前发布,中楼层,6,4300.0,元/月,近地铁_新上
252,三湘世纪花城三期3室2厅10000元,杨浦,五角场,123.0,南,3,2,1,链家,6天前发布,高楼层,14,10000.0,元/月,近地铁_新上
253,用心选房，田林十四村一房，拎包入住,徐汇,田林,34.0,南,1,1,1,链家,6天前发布,高楼层,6,4300.0,元/月,近地铁_新上
254,整租·一街坊，一楼带30平花园，居家装修，看房有钥匙,闵行,金汇,85.0,南,2,2,1,链家,7天前发布,低楼层,6,6500.0,元/月,近地铁
255,强生花苑2室1厅8500元,徐汇,龙华,84.0,南,2,1,1,链家,7天前发布,低楼层,20,8500.0,元/月,近地铁_随时看房
256,保利西子湾1室1厅3200元,松江,松江大学城,60.0,南,1,1,1,链家,7天前发布,高楼层,14,3200.0,元/月,近地铁
257,整租·电梯房精装修，朝南，拎包入住地铁,浦东,源深,97.0,东南,2,1,1,链家,9天前发布,高楼层,18,8500.0,元/月,近地铁
258,玉龙大厦2室1厅7800元,虹口,鲁迅公园,99.0,南,2,1,1,链家,10天前发布,中楼层,26,7800.0,元/月,近地铁
259,商品房小区采光好4楼有固定停车位有钥匙随时入住,浦东,花木,97.0,南,2,2,1,链家,10天前发布,中楼层,6,8500.0,元/月,近地铁_随时看房
260,有钥匙随时看，诚心出租，采光通风效果好，近7号线,浦东,北蔡,83.0,南,2,2,1,链家,11天前发布,高楼层,6,6500.0,元/月,近地铁_随时看房
261,华沙一村2室1厅3300元,浦东,川沙,76.0,南,2,1,1,链家,11天前发布,高楼层,6,3300.0,元/月,近地铁_随时看房
262,龙潭小区大华三路站地铁站精装一房静等您来,闸北,阳城,43.0,南,1,1,1,链家,12天前发布,中楼层,6,4000.0,元/月,近地铁
263,上海壹街区交通便利配套成熟品牌配置整屋地暖,静安,南京西路,93.0,南,2,2,1,链家,12天前发布,中楼层,30,18800.0,元/月,近地铁
264,立诚苑2房精装临地铁，中间楼层，南北通透拎包即住,浦东,川沙,97.0,南,2,1,1,链家,19天前发布,中楼层,6,3800.0,元/月,近地铁_随时看房
265,11号线地铁口南北通透双南两房高层景观拎包入住,浦东,三林,96.0,南北,2,2,1,链家,20天前发布,高楼层,10,6500.0,元/月,近地铁_随时看房
266,距9号线合川路（漕河泾下一站）500米！文艺居家必选！,闵行,静安新城,74.0,南,2,1,1,链家,21天前发布,高楼层,7,6000.0,元/月,近地铁
267,阳明新城2室2厅7500元,杨浦,周家嘴路,90.0,南北,2,2,1,链家,23天前发布,高楼层,35,7500.0,元/月,近地铁_随时看房
268,地铁十号线*自住中间楼层两房诚意出租看房方便,闵行,龙柏,67.0,南,2,1,1,链家,25天前发布,中楼层,6,6500.0,元/月,近地铁
269,整租·加州水郡4室2厅18000元,杨浦,新江湾城,226.0,南,4,2,3,链家,26天前发布,低楼层,19,18000.0,元/月,近地铁_精装
270,万邦都市花园3室2厅12000元,浦东,北蔡,135.0,南,3,2,2,链家,27天前发布,中楼层,18,12000.0,元/月,近地铁_随时看房
271,优抚园2室1厅6000元,虹口,曲阳,53.0,南,2,1,1,链家,14天前发布,低楼层,6,6000.0,元/月,近地铁_随时看房
272,整租·亚都国际，*南2房2卫，小区安静不沿街，看房方便!,徐汇,徐家汇,111.0,南,2,2,2,链家,22天前发布,低楼层,28,14000.0,元/月,近地铁_精装_双卫生间_随时看房
273,采光好，新装修，有钥匙看房方便,浦东,金桥,58.0,南,2,1,1,链家,1个月前发布,中楼层,6,4500.0,元/月,近地铁_随时看房
274,金都花好悦园1室1厅3300元,闵行,颛桥,45.0,南,1,1,1,链家,今天发布,高楼层,6,3300.0,元/月,近地铁_新上_随时看房
275,市政馨苑2室1厅4700元,普陀,真如,60.0,南,2,1,1,链家,2天前发布,高楼层,7,4700.0,元/月,近地铁_新上_随时看房
276,保利西子湾2室2厅4800元,松江,松江大学城,91.0,南,2,2,1,链家,4天前发布,中楼层,11,4800.0,元/月,近地铁_新上_随时看房
277,整租·万荣阳光苑精装两房近市北高新双朝南随时看房,闸北,阳城,108.0,南北,2,2,1,链家,6天前发布,高楼层,14,8000.0,元/月,近地铁_精装_新上_随时看房
278,整租·静安大三房户型正气，采光无遮挡业主精心装修,静安,曹家渡,137.0,南北,3,2,2,链家,8天前发布,高楼层,7,12000.0,元/月,近地铁_精装_双卫生间_随时看房
279,整租·瀚林世家+精装修三房+品牌家具家电+交通便利+适合居家,静安,曹家渡,139.0,南,3,2,2,链家,11天前发布,中楼层,29,16000.0,元/月,近地铁_双卫生间_随时看房
