id,brand,title,price,status,start_time,distance,volumn,gear,tag
193,江铃,经典全顺 2009款 2.8T 手动 柴油多功能型长轴中顶JX493ZLQ3-加长全顺6座 车况好 包过户,4.8,急,2010年,7万公里,2.8升,手动,会员2年_可分期付
194,别克,"君越 2016款 28T 旗舰型-支持分期,诚信经营",18.88,,2016年,3万公里,2.0升,自动,高配_会员3年_可分期付
195,别克,凯越 2015款 1.5L 自动经典型-全程4S店按时保养零事故,5.6,,2015年,3万公里,1.5升,自动,会员6年
196,现代,朗动 2015款 1.6L 自动时尚型-年底促销优惠三千 购车送路费,5.5,,2015年,5万公里,1.6升,自动,会员1年
197,丰田,卡罗拉 2014款 1.6L CVT GL,4.8,,2014年,12万公里,1.6升,自动,会员1年
198,保时捷,718 2016款 Boxster 2.0T-保时捷718敞篷,60.0,,2017年,2.5万公里,2.0升,自动,会员1年_可分期付
199,保时捷,718 2016款 Boxster 2.0T-保时捷718 小姐姐一手车,62.0,,2017年,2万公里,2.0升,自动,会员1年_可分期付
200,大众,朗逸 2013款 1.6L 自动风尚版-一手精品车手续包办,3.78,,2012年,7.8万公里,1.6升,自动,会员1年
201,丰田,皇冠 2010款 3.0L Royal Saloon VIP-数,16.88,,2010年,13万公里,3.0升,自动,会员3年_可分期付
202,大众,"CC 2011款 1.8TSI 豪华型-精品车况,有意者微聊车商勿扰。",11.58,,2011年,11万公里,1.8升,自动,会员1年_可分期付
203,宝马,X3 2011款 xDrive28i 领先型,24.8,,2012年,9万公里,3.0升,自动,低配_会员5年
204,奔驰,E级 2010款 E 300 L 时尚型-一手车 极品车况 支持检测,16.78,,2011年,12万公里,3.0升,自动,高配_会员1年_可分期付
205,斯柯达,"明锐 2012款 1.6L 自动逸俊版-月度特惠车,1成首付低利息",5.68,,2012年,12万公里,1.6升,自动,会员1年_可分期付
206,三菱,ASX劲炫 2014款 2.0 CVT 两驱精英版-注:车商请勿来电 买车请用微聊,7.98,,2014年,6.1万公里,2.0升,自动,低配_会员1年_可分期付
207,别克,君威 2011款 2.0L 舒适版-正规车行手续齐全看车可优惠,5.5,,2011年,6.8万公里,2.0升,自动,低配_会员2年
208,别克,君威 2011款 2.0L 舒适版-正规车行手续齐全看车可优惠,5.5,,2011年,6.8万公里,2.0升,自动,低配_会员2年
209,别克,GL8 2011款 3.0L XT豪华商务旗舰版-常年大量批发商务 欢迎点击店铺,12.8,,2011年,8万公里,3.0升,自动,高配_会员1年_可分期付
210,别克,GL8 2011款 3.0L GT豪华商务豪雅版-常年大量批发商务 欢迎点击店铺,13.0,,2013年,6万公里,3.0升,自动,会员1年
211,别克,君威 2010款 2.0L 世博版-车况精品无事故,5.1,,2010年,6万公里,2.0升,自动,低配_会员1年
212,别克,君威 2010款 2.0T 旗舰运动版-车况精品无事故,5.6,,2010年,5万公里,2.0升,自动,高配_会员1年
213,宝马,3系 2009款 320i 豪华型-一年两万公里质保,3.88,急,2007年,15万公里,2.0升,自动,会员1年
214,奥迪,A1 2012款 1.4 TFSI Urban,8.28,,2012年,1.9万公里,1.4升,自动,低配_会员4年
215,奥迪,A3 2015款 Limousine 35 TFSI 百万纪念舒享型,15.78,,2016年,3万公里,1.4升,自动,会员4年
216,别克,GL8 2014款 2.4L 经典版,9.6,,2014年,9万公里,2.4升,自动,低配_会员1年_可分期付
217,大众,途观 2010款 1.8TSI 自动两驱都会版,9.9,,2010年,9万公里,1.8升,自动,会员1年_可分期付
218,法拉利,458 Italia 2012款 4.5 手自一体 中国限量版-法拉利458 敞篷 蓝色,288.88,,2012年,1.9万公里,4.5升,自动,高配_会员1年
219,标致,3008 2016款 1.6THP 自动标准版-标致3008时尚 摩卡,9.3,,2016年,6万公里,1.6升,自动,会员1年_可分期付
220,大众,朗逸 2013款 1.6L 自动风尚版-手续包办 车况极好,3.76,,2012年,7.9万公里,1.6升,自动,会员1年
221,丰田,凯美瑞 2008款 200E 2.0 自动 精英版-年底促销火热进行,3.1,,2008年,11.5万公里,2.0升,自动,低配_会员1年
222,奥迪,"A8L 2008款 A8L 3.2 FSI豪华型-支持分期,诚信经营",14.98,,2008年,13万公里,3.2升,自动,会员3年_可分期付
223,奥迪,"A3(进口)新能源 2017款 Sportback etron 舒适型,免税",2.98,,2017年,2.6万公里,1.4升,自动,高配_会员1年
224,大众,"CC 2011款 1.8TSI 豪华型-精品车况,有意者微聊车商勿扰。",11.38,,2011年,10万公里,1.8升,自动,会员1年_可分期付
225,路虎,揽胜运动版 2010款 5.0 V8 NA HSE-本地一手 极品车况 支持检测,33.0,,2010年,12.8万公里,5.0升,自动,会员1年_可分期付
226,大众,"帕萨特 2011款 2.0TSI DSG至尊版-月度特惠车,1成首付低利息",10.58,,2011年,12.3万公里,2.0升,自动,会员1年_可分期付
227,大众,"朗逸 2010款 1.6 手动 品轩进享版-精品优质车源,1成首付低利息",4.98,,2010年,7.5万公里,1.6升,手动,会员1年_可分期付
228,宝马,5系 2008款 525Li 豪华型-注:车商请勿来电 买车请用微聊,7.98,,2008年,10万公里,2.5升,自动,会员1年_可分期付
229,雪佛兰,迈锐宝 2014款 2.0L 自动豪华版-注:车商请勿来电 买车请用微聊,8.98,,2015年,6.8万公里,2.0升,自动,会员1年_可分期付
230,雪佛兰,迈锐宝 2012款 2.0L 自动舒适版-正规车行手续齐全看车可优惠,6.5,,2012年,3.8万公里,2.0升,自动,会员2年
231,奔驰,C级 2017款 C 200 运动版,22.4,,2017年,3.37万公里,2.0升,自动,会员1年_可分期付
232,大通,G10 2016款 2.0T 自动 时尚版,8.06,,2016年,4.3万公里,2.0升,自动,会员1年_可分期付
233,别克,英朗XT 2010款 XT 1.8L 自动豪华版-车况精品无事故,4.1,,2011年,5.6万公里,1.8升,自动,高配_会员1年
234,别克,君威 2014款 2.0T GS纵情运动版-车况精品无事故,11.8,,2014年,4.1万公里,2.0升,自动,高配_会员1年
235,宝马,X1 2018款 xDrive25Li 豪华型,27.9,急,2018年,0.22万公里,2.0升,自动,高配_会员2年
236,宝马,X1 2016款 sDrive20Li 豪华型,25.69,急,2017年,1.99万公里,2.0升,自动,会员2年
237,别克,GL8 2013款 2.4L 舒适版-定速巡航 天窗高配 本地一手车,7.5,,2013年,7.7万公里,2.4升,自动,会员4年
238,大众,迈腾 2012款 1.8TSI 豪华型,8.0,,2011年,6.8万公里,1.8升,自动,会员1年_可分期付
239,别克,君威 2012款 2.0L 豪华版,6.3,,2012年,5.2万公里,2.0升,自动,会员1年_可分期付
240,沃尔沃,S60L 2018款 S60L T4 智远进取版-S60L 新款 2.0T 智远,20.8,,2018年,0.2万公里,2.0升,自动,会员1年_可分期付
241,宝马,5系 2014款 525Li 豪华设计套装-宝马525Li黑色豪华设计套装,27.3,,2015年,7万公里,2.0升,自动,会员1年_可分期付
242,宝马,3系 2005款 320i 时尚型-美女家用一手车,3.58,,2005年,9万公里,2.0升,自动,低配_会员1年
243,本田,思域 2016款 180TURBO 自动舒适版,5.98,,2016年,8万公里,1.0升,自动,会员1年
244,大众,帕萨特 2003款 1.8T 手自一体 舒适天窗版-私家精品一手车,1.0,,2003年,9万公里,1.8升,自动,会员1年
245,大众,途观 2010款 1.8TSI 自动两驱都会版-车况精品白菜价出售,5.99,,2010年,15万公里,1.8升,自动,会员1年
246,宝马,5系 2011款 528Li 领先型-精品车况 有意者微聊 车商勿扰,23.5,,2013年,12万公里,3.0升,自动,会员1年_可分期付
247,宝马,5系 2014款 525Li 豪华设计套装-精品车况 有意者微聊 车商勿扰,27.8,,2015年,7万公里,2.0升,自动,会员1年_可分期付
248,大众,途昂 2017款 380TSI 四驱豪华版-一手车 豪华7座 车况原版,31.8,,2017年,3.8万公里,2.0升,自动,会员1年_可分期付
249,大众,高尔夫 2015款 1.4TSI 自动舒适型,8.98,,2015年,3.66万公里,1.4升,自动,会员3年
250,荣威,e550 2016款 旗舰版-本人车主店铺车源多看车微聊,7.6,,2015年,8万公里,1.8升,自动,低配_会员2年
251,雪佛兰,景程 2012款 1.8 舒适版 MT-注:车商请勿来电 买车请用微聊,3.28,,2012年,5.18万公里,1.8升,手动,会员1年_可分期付
252,雪佛兰,迈锐宝 2012款 2.0L 自动舒适版-正规车行手续齐全看车可优惠,6.5,,2012年,3.8万公里,2.0升,自动,会员2年
253,雷克萨斯,ES 2017款 ES 300h Mark Levinson舒适版-全程4s店保养个人一手车,28.88,,2017年,3.5万公里,2.5升,自动,会员1年_可分期付
254,雪佛兰,科鲁兹 2011款 1.8L SX AT-车况精品无事故,3.5,,2010年,6万公里,1.8升,自动,会员1年
255,别克,君威 2012款 2.4L SIDI旗舰版-车况精品无事故,6.9,,2012年,4.2万公里,2.4升,自动,会员1年
256,江铃,"经典全顺 2009款 2.8T 手动 柴油标准型短轴中顶JX493ZLQ3-外牌全顺好进市区,车况精品",5.0,急,2011年,8万公里,2.8升,手动,会员1年_可分期付
257,依维柯,2007款 2.5T 手动 柴油版69座-依维柯 2007款 2.5T 手动 柴油版69座,3.3,急,2010年,8.2万公里,2.5升,手动,低配_会员1年_可分期付
258,奥迪,A6L 2005款 2.4L 技术型-成功人士的选择,4.03,,2005年,11万公里,2.4升,自动,会员1年_可分期付
259,大众,速腾 2007款 2.0 手自一体 时尚版-一手精品车况等你试驾,2.58,,2007年,10.6万公里,2.0升,自动,会员1年
260,奔驰,AMG车系 2018款 AMG S 65 L,299.8,,2018年,1万公里,4.0升,自动,高配_会员4年_可分期付
261,日产,轩逸 2016款 经典 1.6XE 自动舒适版-私家一手车 全国好落户,4.38,,2016年,6.5万公里,1.6升,自动,会员1年
262,本田,"锋范 2015款 1.5L CVT舒适版-车在上海,包过户提档,无事故",4.0,,2015年,5.6万公里,1.5升,自动,会员1年
263,起亚,K2三厢 2011款 三厢 1.4L MT GL-个人一手车 车况精品当天过户,1.68,,2011年,15万公里,1.4升,手动,低配_会员1年
264,奔驰,"C级 2018款 C 200 运动版-精品车况,有意者微聊车商勿扰。",27.98,,2018年,0.1万公里,2.0升,自动,会员1年_可分期付
265,奔驰,"C级 2016款 C 200 运动版-精品车况,有意者微聊车商勿扰。",27.2,,2016年,1万公里,2.0升,自动,低配_会员1年_可分期付
266,大众,帕萨特 2015款 1.8TSI DSG尊雅版-极品私家车 车况原版 支持检测,11.8,,2015年,6万公里,1.8升,自动,会员1年_可分期付
267,福特,福克斯三厢 2012款 三厢 1.6L 自动风尚型-车商勿扰 支持检测分期,4.68,,2012年,10万公里,1.6升,自动,会员1年_可分期付
268,大众,帕萨特 2011款 1.8TSI DSG尊荣版-本人车主店铺车源多看车微聊,9.66,,2011年,9.8万公里,1.8升,自动,会员2年
269,丰田,凯美瑞 2016款 2.0G 十周年纪念领先版-个人一手车车况精品支持按揭,13.0,,2016年,4万公里,2.0升,自动,会员2年_可分期付
270,雪佛兰,迈锐宝 2013款 1.6T 自动舒适版-注:车商请勿来电 买车请用微聊,7.98,,2013年,8万公里,1.6升,自动,会员1年
271,马自达,6 2011款 2.0L 自动时尚型-注:车商请勿来电 买车请用微聊,5.68,,2011年,9万公里,2.0升,自动,会员1年_可分期付
272,雪佛兰,迈锐宝 2012款 2.0L 自动舒适版-正规车行手续齐全看车可优惠,6.5,,2012年,3.8万公里,2.0升,自动,会员2年
273,宝马,3系 2010款 320i 时尚型-正规车行手续齐全看车可优惠,9.3,,2010年,6.8万公里,2.0升,自动,会员2年
274,玛莎拉蒂,Ghibli 2017款 3.0T 标准版-全程4s店保养个人一手车,60.66,,2016年,3.5万公里,3.0升,自动,高配_会员1年_可分期付
275,奔驰,C级 2010款 C 200 CGI 时尚型-车况精品无事故,10.8,,2010年,6.2万公里,1.8升,自动,会员1年
276,别克,君越 2011款 2.4L SIDI豪雅版-车况精品无事故,6.2,,2011年,5.3万公里,2.4升,自动,会员1年
277,金杯,海狮 2011款 2.4 手动 第六代翔龙标准型4RB2-本公司大量出售金杯 全顺,1.5,急,2011年,6万公里,2.4升,手动,会员1年
278,大众,朗逸 2008款 2.0L 手动品雅版,3.98,急,2010年,9.31万公里,2.0升,手动,会员4年
279,奥迪,A6L 2005款 2.0T 自动标准型-老板大牌一手车 全程4S店保养,4.1,,2005年,12万公里,2.0升,自动,会员1年_可分期付
280,大众,CC 2011款 1.8TSI 豪华型-首付三万开CC了,9.7,,2011年,9.7万公里,1.8升,自动,会员1年
281,别克,凯越 2010款 LE 1.6 自动 智能加装版-一手精品车况等你试驾,3.5,,2010年,8.3万公里,1.6升,自动,高配_会员1年
282,大众,朗逸 2008款 1.6L 自动品雅版-一手精品车况等你试驾,2.98,,2008年,10.6万公里,1.6升,自动,会员1年
283,奔驰,"S级 2012款 S 400 L HYBRID Grand Edition-本公司承诺:无事故车,无泡水车",37.68,,2012年,12万公里,3.5升,自动,会员1年_可分期付
284,奔驰,C级 2013款 C 260 CGI 时尚型-车商勿扰 支持分期买,15.55,,2013年,7万公里,1.8升,自动,会员1年_可分期付
285,本田,"XRV 2015款 1.5L LXi CVT经典版-车在上海,本地一手车,价格可议",6.88,,2015年,11万公里,1.5升,自动,会员1年
286,大众,桑塔纳 2007款 1.8L 景畅型,1.46,,2007年,10万公里,1.8升,手动,会员1年
287,奥迪,A4L 2011款 1.8 TFSI 舒适型,8.0,,2010年,6.5万公里,1.8升,自动,低配_会员1年_可分期付
288,丰田,"凯美瑞 2012款 骏瑞 2.0S 耀动版-车在上海,无事故无泡水,包过户",4.5,,2011年,14万公里,2.0升,自动,低配_会员1年
289,宝马,5系 2013款 525Li 领先型-精品车况 有意者微聊 车商勿扰,23.8,,2013年,6万公里,2.0升,自动,会员1年_可分期付
290,凯迪拉克,CTSV 2009款 6.2L V8-一手车 纯进口 车况原版,33.0,,2011年,6万公里,6.2升,自动,高配_会员1年_可分期付
291,奔驰,V级 2016款 V 260 尊贵版-首付低 利率低 提车快,45.8,,2016年,3.58万公里,2.0升,自动,会员4年
292,保时捷,卡宴 2015款 Cayenne Turbo 4.8T-首付低 利率低 提车快,118.8,,2015年,5.16万公里,4.8升,自动,会员4年
293,斯柯达,晶锐 2011款 1.6L 自动晶享版-注:车商请勿来电 买车请用微聊,3.48,,2011年,2.98万公里,1.6升,自动,会员1年_可分期付
294,依维柯,得意 2017款 2.5T A35客车中顶67座47Z5-依维柯 得意 2017款 2.5T A35客车中顶67座47Z5,8.6,,2017年,2万公里,2.5升,手动,低配_会员2年
295,别克,英朗XT 2010款 XT 1.6T 时尚运动版,3.8,,2010年,5.2万公里,1.6升,自动,会员2年
296,本田,思域 2016款 220TURBO 自动尊贵版,2.6,,2017年,1.06万公里,1.5升,自动,会员1年_营转非
297,别克,君越 2010款 2.4L豪雅版-车况精品无事故,6.0,,2010年,5.8万公里,2.4升,自动,会员1年
298,起亚,K5 2012款 2.0L 自动DLX-车况精品无事故,6.8,,2012年,5.5万公里,2.0升,自动,会员1年
299,铃木,天语SX4两厢 2011款 改款 1.6L 自动运动型,4.65,急,2011年,8.23万公里,1.6升,自动,会员3年
300,江铃,经典全顺 2009款 2.8T 手动 柴油标准型长轴中顶JX493ZLQ3-手续齐全 包过户,6.58,急,2012年,7万公里,2.8升,手动,会员1年_可分期付
301,别克,GL8 2008款 2.5 自动 GT 7座精英版-首付一万多车子开回家,4.2,,2010年,8.6万公里,2.5升,自动,会员1年
302,马自达,6 2007款 2.0 手自一体 时尚版,1.78,,2007年,15万公里,2.0升,自动,会员1年
303,大众,帕萨特 2011款 1.8TSI DSG尊荣版,4.58,,2010年,15万公里,1.8升,自动,会员1年
304,别克,GL8 2013款 2.4L LT豪华商务行政版-常年大量批发商务关注店铺有惊喜,12.5,,2013年,8万公里,2.4升,自动,会员1年
305,奔驰,"S级 2014款 S 320 L 商务型-本公司承诺:无事故车,无泡水车",63.88,,2015年,6万公里,3.0升,自动,低配_会员1年_可分期付
306,奔驰,"S级 2014款 S 400 L 尊贵型-本公司承诺:无事故车,无泡水车",57.68,,2014年,11万公里,3.0升,自动,会员1年_可分期付
307,大众,迈腾 2011款 1.4TSI 标准型,4.55,,2010年,14万公里,1.4升,自动,低配_会员1年
308,奔驰,GLK级(进口) 2011款 GLK 300 4MATIC 豪华型,16.8,,2011年,9.3万公里,3.0升,自动,会员2年
309,日产,轩逸 2016款 经典 1.6XE 自动舒适版-日产 轩逸 2016款 经典 1.6XE 自动舒适版价格透明 品质保证 售后有保障,4.5,,2016年,3.5万公里,1.6升,自动,会员1年_可分期付
310,保时捷,"718 2016款 Boxster 2.0T-精品车况,有意者微聊车商勿扰。",59.98,,2017年,3万公里,2.0升,自动,会员1年_可分期付
311,保时捷,"Boxster 2013款 Boxster 2.7L-精品车况,有意者微聊车商勿扰。",47.8,,2014年,5.7万公里,2.7升,自动,低配_会员1年_可分期付
312,大众,途锐 2014款 3.0TSI 新锐版-一手车 极品车况 全车原版,35.8,,2014年,6.2万公里,3.0升,自动,低配_会员1年_可分期付
313,奔驰,C级 2017款 C 200 L 运动版-私家一手 极品车况 支持检测,28.8,,2017年,3.2万公里,2.0升,自动,会员1年_可分期付
314,沃尔沃,XC90 2018款 2.0T T6 智雅版 7座-首付低 利率低 提车快,65.8,,2018年,0.39万公里,2.0升,自动,会员4年
315,雷克萨斯,RX 2009款 350 3.5 手自一体 豪华版-手续全 过户快,21.8,,2010年,14.86万公里,3.5升,自动,低配_会员4年
316,奔驰,凌特 2015款 2.1T 手动 畅旅版-奔驰 凌特 2015款 2.1T 手动 畅旅版车况精品,30.8,,2016年,0.2万公里,2.1升,手动,高配_会员2年
317,大通,MAXUS V80 2014款 2.5T 手动 尊杰短轴低顶行政版-车况精品,12.5,,2015年,3万公里,2.5升,手动,会员2年
318,别克,英朗XT 2010款 XT 1.6T 时尚运动版,3.8,,2010年,5.2万公里,1.6升,自动,会员2年
319,马自达,睿翼 2009款 2.5L 自动至尊版,5.7,,2009年,5.2万公里,2.5升,自动,会员2年
320,本田,思域 2016款 180TURBO 自动舒适版,2.6,,2017年,1.26万公里,1.0升,自动,会员1年_营转非
321,宝马,3系(进口) 2010款 320i豪华型-车况精品无事故,9.8,,2010年,5.8万公里,2.0升,自动,会员1年
322,本田,思铂睿 2009款 2.4L 尊贵版-精品车况,8.66,急,2010年,11万公里,2.4升,自动,会员3年
323,宝马,X1 2016款 xDrive20Li 豪华型,26.59,急,2017年,2.6万公里,2.0升,自动,会员2年
324,现代,瑞纳 2010款 三厢 1.4L 手动 标准型GL,1.38,,2010年,15万公里,1.4升,手动,低配_会员1年
325,大众,宝来/宝来经典 2004款 1.6 自动基本-全程4s店保养个人一手车,1.0,,2004年,15万公里,1.6升,自动,会员1年
326,上海汇众,伊思坦纳 2009款 2.3 手动 舒适型12座-欢迎点击 进入店铺,3.0,,2009年,8万公里,2.3升,手动,低配_会员1年_可分期付
327,雪佛兰,迈锐宝 2014款 2.0L 自动舒适版-性价比最高的中级车,9.2,,2015年,6万公里,2.0升,自动,低配_会员1年_可分期付
328,路虎,揽胜运动版 2014款 3.0 V6 SC HSE,59.5,,2014年,5.2万公里,3.0升,自动,低配_会员5年
329,保时捷,卡宴 2011款 Cayenne 3.0T,37.8,,2010年,5.8万公里,3.0升,自动,会员5年
330,奔驰,S级 2018款 S级 S 450 L,111.8,,2019年,0.8万公里,3.0升,自动,会员5年
331,保时捷,"Boxster 2015款 Boxster Style Edition 2.7L-精品车况,有意者微聊车商勿扰。",53.8,,2017年,2.6万公里,2.7升,自动,高配_会员1年_可分期付
